Time,ACTIVE STORAGE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ACTIVE STORAGE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ACTIVE STORAGE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ACTIVE STORAGE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ACTIVE STORAGE ZN::Des Latent Heat Load [W],ACTIVE STORAGE ZN::Des Latent Cool Load [W],ACTIVE STORAGE ZN::Des Latent Heat Mass Flow [kg/s],ACTIVE STORAGE ZN::Des Latent Cool Mass Flow [kg/s],ACTIVE STORAGE ZN::Des Heat Load No DOAS [W],ACTIVE STORAGE ZN::Des Sens Cool Load No DOAS [W],ACTIVE STORAGE ZN::Des Latent Heat Load No DOAS [W],ACTIVE STORAGE ZN::Des Latent Cool Load No DOAS [W],ACTIVE STORAGE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ACTIVE STORAGE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ACTIVE STORAGE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ACTIVE STORAGE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],BAKERY ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BAKERY ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],BAKERY ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BAKERY ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],BAKERY ZN::Des Latent Heat Load [W],BAKERY ZN::Des Latent Cool Load [W],BAKERY ZN::Des Latent Heat Mass Flow [kg/s],BAKERY ZN::Des Latent Cool Mass Flow [kg/s],BAKERY ZN::Des Heat Load No DOAS [W],BAKERY ZN::Des Sens Cool Load No DOAS [W],BAKERY ZN::Des Latent Heat Load No DOAS [W],BAKERY ZN::Des Latent Cool Load No DOAS [W],BAKERY ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],BAKERY ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],BAKERY ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],BAKERY ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],CORRIDOR ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORRIDOR ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORRIDOR ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORRIDOR ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORRIDOR ZN::Des Latent Heat Load [W],CORRIDOR ZN::Des Latent Cool Load [W],CORRIDOR ZN::Des Latent Heat Mass Flow [kg/s],CORRIDOR ZN::Des Latent Cool Mass Flow [kg/s],CORRIDOR ZN::Des Heat Load No DOAS [W],CORRIDOR ZN::Des Sens Cool Load No DOAS [W],CORRIDOR ZN::Des Latent Heat Load No DOAS [W],CORRIDOR ZN::Des Latent Cool Load No DOAS [W],CORRIDOR ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORRIDOR ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORRIDOR ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],CORRIDOR ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],DELI ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DELI ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DELI ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DELI ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],DELI ZN::Des Latent Heat Load [W],DELI ZN::Des Latent Cool Load [W],DELI ZN::Des Latent Heat Mass Flow [kg/s],DELI ZN::Des Latent Cool Mass Flow [kg/s],DELI ZN::Des Heat Load No DOAS [W],DELI ZN::Des Sens Cool Load No DOAS [W],DELI ZN::Des Latent Heat Load No DOAS [W],DELI ZN::Des Latent Cool Load No DOAS [W],DELI ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],DELI ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],DELI ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],DELI ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],DINING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DINING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DINING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DINING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],DINING ROOM ZN::Des Latent Heat Load [W],DINING ROOM ZN::Des Latent Cool Load [W],DINING ROOM ZN::Des Latent Heat Mass Flow [kg/s],DINING ROOM ZN::Des Latent Cool Mass Flow [kg/s],DINING ROOM ZN::Des Heat Load No DOAS [W],DINING ROOM ZN::Des Sens Cool Load No DOAS [W],DINING ROOM ZN::Des Latent Heat Load No DOAS [W],DINING ROOM ZN::Des Latent Cool Load No DOAS [W],DINING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],DINING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],DINING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],DINING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],EAST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],EAST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],EAST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],EAST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],EAST PERIMETER SALES ZN::Des Latent Heat Load [W],EAST PERIMETER SALES ZN::Des Latent Cool Load [W],EAST PERIMETER SALES ZN::Des Latent Heat Mass Flow [kg/s],EAST PERIMETER SALES ZN::Des Latent Cool Mass Flow [kg/s],EAST PERIMETER SALES ZN::Des Heat Load No DOAS [W],EAST PERIMETER SALES ZN::Des Sens Cool Load No DOAS [W],EAST PERIMETER SALES ZN::Des Latent Heat Load No DOAS [W],EAST PERIMETER SALES ZN::Des Latent Cool Load No DOAS [W],EAST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],EAST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],EAST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],EAST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ENCLOSED OFFICE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],ENCLOSED OFFICE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ENCLOSED OFFICE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ENCLOSED OFFICE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ENCLOSED OFFICE ZN::Des Latent Heat Load [W],ENCLOSED OFFICE ZN::Des Latent Cool Load [W],ENCLOSED OFFICE ZN::Des Latent Heat Mass Flow [kg/s],ENCLOSED OFFICE ZN::Des Latent Cool Mass Flow [kg/s],ENCLOSED OFFICE ZN::Des Heat Load No DOAS [W],ENCLOSED OFFICE ZN::Des Sens Cool Load No DOAS [W],ENCLOSED OFFICE ZN::Des Latent Heat Load No DOAS [W],ENCLOSED OFFICE ZN::Des Latent Cool Load No DOAS [W],ENCLOSED OFFICE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],ENCLOSED OFFICE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ENCLOSED OFFICE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ENCLOSED OFFICE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],MAIN SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],MAIN SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],MAIN SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],MAIN SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],MAIN SALES ZN::Des Latent Heat Load [W],MAIN SALES ZN::Des Latent Cool Load [W],MAIN SALES ZN::Des Latent Heat Mass Flow [kg/s],MAIN SALES ZN::Des Latent Cool Mass Flow [kg/s],MAIN SALES ZN::Des Heat Load No DOAS [W],MAIN SALES ZN::Des Sens Cool Load No DOAS [W],MAIN SALES ZN::Des Latent Heat Load No DOAS [W],MAIN SALES ZN::Des Latent Cool Load No DOAS [W],MAIN SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],MAIN SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],MAIN SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],MAIN SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],MECHANICAL ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],MECHANICAL ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],MECHANICAL ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],MECHANICAL ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],MECHANICAL ROOM ZN::Des Latent Heat Load [W],MECHANICAL ROOM ZN::Des Latent Cool Load [W],MECHANICAL ROOM ZN::Des Latent Heat Mass Flow [kg/s],MECHANICAL ROOM ZN::Des Latent Cool Mass Flow [kg/s],MECHANICAL ROOM ZN::Des Heat Load No DOAS [W],MECHANICAL ROOM ZN::Des Sens Cool Load No DOAS [W],MECHANICAL ROOM ZN::Des Latent Heat Load No DOAS [W],MECHANICAL ROOM ZN::Des Latent Cool Load No DOAS [W],MECHANICAL ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],MECHANICAL ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],MECHANICAL ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],MECHANICAL ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],MEETING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],MEETING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],MEETING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],MEETING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],MEETING ROOM ZN::Des Latent Heat Load [W],MEETING ROOM ZN::Des Latent Cool Load [W],MEETING ROOM ZN::Des Latent Heat Mass Flow [kg/s],MEETING ROOM ZN::Des Latent Cool Mass Flow [kg/s],MEETING ROOM ZN::Des Heat Load No DOAS [W],MEETING ROOM ZN::Des Sens Cool Load No DOAS [W],MEETING ROOM ZN::Des Latent Heat Load No DOAS [W],MEETING ROOM ZN::Des Latent Cool Load No DOAS [W],MEETING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],MEETING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],MEETING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],MEETING ROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PRODUCE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PRODUCE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PRODUCE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PRODUCE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PRODUCE ZN::Des Latent Heat Load [W],PRODUCE ZN::Des Latent Cool Load [W],PRODUCE ZN::Des Latent Heat Mass Flow [kg/s],PRODUCE ZN::Des Latent Cool Mass Flow [kg/s],PRODUCE ZN::Des Heat Load No DOAS [W],PRODUCE ZN::Des Sens Cool Load No DOAS [W],PRODUCE ZN::Des Latent Heat Load No DOAS [W],PRODUCE ZN::Des Latent Cool Load No DOAS [W],PRODUCE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PRODUCE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PRODUCE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PRODUCE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],RESTROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],RESTROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],RESTROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],RESTROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],RESTROOM ZN::Des Latent Heat Load [W],RESTROOM ZN::Des Latent Cool Load [W],RESTROOM ZN::Des Latent Heat Mass Flow [kg/s],RESTROOM ZN::Des Latent Cool Mass Flow [kg/s],RESTROOM ZN::Des Heat Load No DOAS [W],RESTROOM ZN::Des Sens Cool Load No DOAS [W],RESTROOM ZN::Des Latent Heat Load No DOAS [W],RESTROOM ZN::Des Latent Cool Load No DOAS [W],RESTROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],RESTROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],RESTROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],RESTROOM ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],VESTIBULE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],VESTIBULE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],VESTIBULE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],VESTIBULE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],VESTIBULE ZN::Des Latent Heat Load [W],VESTIBULE ZN::Des Latent Cool Load [W],VESTIBULE ZN::Des Latent Heat Mass Flow [kg/s],VESTIBULE ZN::Des Latent Cool Mass Flow [kg/s],VESTIBULE ZN::Des Heat Load No DOAS [W],VESTIBULE ZN::Des Sens Cool Load No DOAS [W],VESTIBULE ZN::Des Latent Heat Load No DOAS [W],VESTIBULE ZN::Des Latent Cool Load No DOAS [W],VESTIBULE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],VESTIBULE ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],VESTIBULE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],VESTIBULE ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],WEST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Load [W],WEST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],WEST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],WEST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],WEST PERIMETER SALES ZN::Des Latent Heat Load [W],WEST PERIMETER SALES ZN::Des Latent Cool Load [W],WEST PERIMETER SALES ZN::Des Latent Heat Mass Flow [kg/s],WEST PERIMETER SALES ZN::Des Latent Cool Mass Flow [kg/s],WEST PERIMETER SALES ZN::Des Heat Load No DOAS [W],WEST PERIMETER SALES ZN::Des Sens Cool Load No DOAS [W],WEST PERIMETER SALES ZN::Des Latent Heat Load No DOAS [W],WEST PERIMETER SALES ZN::Des Latent Cool Load No DOAS [W],WEST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],WEST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],WEST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],WEST PERIMETER SALES ZN:HOUSTON BUSH INTERCONTINENTAL ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
00:05:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.648116E+01,4.828624E+01,2.480937E+01,3.642512E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.707444E+01,4.687723E+01,2.929654E+01,5.580779E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.870965E+01,5.654551E+01,2.768357E+01,5.216352E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.731555E+01,4.900340E+01,2.987110E+01,5.329067E+01,0.000000E+00,1.671041E+03,0.000000E+00,9.516361E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.805578E+01,5.111535E+01,2.998051E+01,7.299727E+01,9.989430E+02,6.642756E+01,2.847732E-02,3.779334E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559940E+01,6.045036E+01,2.999963E+01,5.105250E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.700174E+01,4.466793E+01,2.783246E+01,5.667435E+01,0.000000E+00,3.204391E+03,0.000000E+00,1.823021E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.825161E+01,4.321045E+01,2.999979E+01,3.878445E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.791871E+01,5.163224E+01,2.708327E+01,4.406080E+01,0.000000E+00,3.748254E+01,0.000000E+00,2.132687E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.798581E+01,5.141977E+01,2.999813E+01,1.000000E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.770790E+01,5.536620E+01,2.941132E+01,5.010995E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.797396E+01,5.134522E+01,2.771282E+01,5.602384E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.174585E+01,3.881006E+01,3.001014E+01,9.752834E+01,9.912920E+02,6.896543E+01,2.825921E-02,3.923537E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559940E+01,6.043386E+01,2.999962E+01,5.104207E+01
